expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:01:43 EST,98,UCC-RHF_77zQdKcA75hr5oTQ,fgteev,fgteev,@fgteev,FGTeeV,2013-05-24,games,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"1,647.00","21,300,000.00","23,108,382,367.00",0.00,0.00,0.00,0.00,"100,000.00","200,000.00","300,000.00","700,000.00","1,300,000.00",0.00,"7,453,370.00","28,482,547.00","58,436,143.00","127,516,835.00","244,119,864.00","377,725,007.00","861,556,782.00","1,944,277,018.00",A-,FALSE,FALSE,"1,531.00",184.00,66.00,82.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us,vlog,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:01:44 EST,97,UCHcn4Ux-sO9nzNu7rDsoQLg,infobellstamil,infobellstamil,@infobellstamilrhymes,infobells - Tamil,2014-03-13,education,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,484.00,"27,400,000.00","16,902,173,055.00",0.00,0.00,0.00,0.00,"100,000.00","200,000.00","300,000.00","800,000.00","1,800,000.00","3,159,490.00","6,347,931.00","23,521,301.00","46,068,466.00","87,838,109.00","169,615,748.00","265,490,057.00","642,102,439.00","1,491,290,255.00",A-,FALSE,TRUE,"3,007.00",137.00,133.00,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:01:49 EST,96,UCnnIJGzJq0q6AiaFUnLY3Lg,ANFEPIMO1994,andréspinomusic,@andrespinomusic,Andrés Pino Music,2011-02-06,music,CO,Colombia,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,439.00,"605,000.00","213,687,849.00",0.00,"1,000.00","1,000.00","3,000.00","9,000.00","18,000.00","27,000.00","59,000.00","105,000.00","206,614.00","362,211.00","-20,445,730.00","-19,412,102.00","-17,215,126.00","-12,189,034.00","-7,616,080.00","90,025,451.00","110,310,634.00",B-,FALSE,FALSE,"942,956.00","1,625.00","50,152.00",315.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:01:51 EST,95,UC6ERimtc5zFrn7x6Bk3HaHA,6ERimtc5zFrn7x6Bk3HaHA,a2motivationarvindarorasir,@a2motivation,A2 Motivation by Arvind Arora,2017-04-07,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1,931.00","14,300,000.00","5,613,903,450.00",0.00,0.00,0.00,0.00,0.00,"100,000.00","200,000.00","500,000.00","1,800,000.00","2,961,799.00","6,263,953.00","11,603,473.00","21,933,831.00","48,290,240.00","-2,543,762,829.00","-2,496,747,367.00","-2,268,064,331.00","-1,209,778,123.00",B+,FALSE,FALSE,"6,841.00",253.00,928.00,94.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:01:52 EST,94,UCCGED6XDwLKaiFwnA0dEJMA,CGED6XDwLKaiFwnA0dEJMA,factrise,@factrise,FactRise,2021-07-29,education,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,35.00,"356,000.00","115,025,710.00",0.00,0.00,"-1,000.00","-1,000.00","-1,000.00","-3,000.00","-4,000.00","4,000.00",,139.00,271.00,850.00,"1,455.00","103,428,322.00","103,428,428.00","28,615,325.00","-14,610,384.00",,A-,FALSE,FALSE,"2,283.00","1,890.00","91,540.00","1,468.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:01:57 EST,93,UCYTPYsuIRSu7o9xmeB_L4_g,AngelesAzulesOficial,angelesazulesoficial,@angelesazulesoficial,Los Ángeles Azules,2011-09-04,music,MX,Mexico,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,110.00,"8,440,000.00","10,568,269,810.00",0.00,"10,000.00","10,000.00","20,000.00","50,000.00","100,000.00","160,000.00","360,000.00","890,000.00","7,548,081.00","13,524,257.00","33,489,395.00","64,560,942.00","138,276,940.00","281,877,069.00","423,959,148.00","875,360,720.00","1,766,193,154.00",A-,FALSE,FALSE,"1,488.00",445.00,320.00,59.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:00 EST,92,UCpEJRZdSpdVZ8vh63T9I2KQ,pEJRZdSpdVZ8vh63T9I2KQ,,@user-lu4jg6bl4r,Like Nastya ESP,2017-04-22,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,680.00,"35,300,000.00","16,969,870,242.00",0.00,"100,000.00","100,000.00","200,000.00","300,000.00","700,000.00","1,000,000.00","2,200,000.00","3,800,000.00",0.00,"30,620,874.00","66,642,892.00","111,451,447.00","167,214,164.00","388,732,052.00","632,481,499.00","1,436,505,226.00","2,969,204,166.00",A-,FALSE,TRUE,"1,131.00",88.00,131.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:01 EST,91,UCF_fDSgPpBQuh1MsUTgIARQ,theweekndvevo,,@theweekndvevo,TheWeekndVEVO,2011-07-13,music,CA,Canada,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,132.00,"10,500,000.00","15,667,906,690.00",0.00,0.00,0.00,0.00,0.00,"-100,000.00","-100,000.00","-100,000.00","-100,000.00","6,185,892.00","22,294,264.00","39,785,145.00","74,376,324.00","153,901,204.00","297,454,779.00","449,984,824.00","956,193,307.00","2,227,499,883.00",A-,FALSE,FALSE,"1,401.00",291.00,157.00,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:02 EST,90,UCrFDdD-EE05N7gjwZho2wqw,Thairathonline,,@thairathonline,Thairath Online,2010-09-27,news,TH,Thailand,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"222,551.00","15,200,000.00","13,162,766,235.00",0.00,0.00,0.00,"100,000.00","200,000.00","300,000.00","500,000.00","1,000,000.00","2,200,000.00","8,796,440.00","18,002,655.00","53,804,172.00","129,157,667.00","267,216,342.00","519,735,455.00","844,525,606.00","1,609,684,432.00","3,166,153,566.00",A,FALSE,FALSE,440.00,244.00,226.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:04 EST,89,UCrt4wb2jLdK9R7CJmtvLluw,rt4wb2jLdK9R7CJmtvLluw,ayanmechanic,@ayanmechanic,Ayan Mechanic,2020-01-30,tech,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,827.00,"2,400,000.00","3,010,488,225.00","10,000.00","20,000.00","30,000.00","60,000.00","120,000.00","180,000.00","260,000.00","590,000.00","1,330,000.00",0.00,"13,792,970.00","31,497,332.00","70,388,077.00","142,646,668.00","232,026,769.00","320,210,242.00","748,138,687.00","1,716,197,487.00",A-,FALSE,FALSE,"1,516.00","1,058.00","2,281.00",681.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:06 EST,88,UC9k-yiEpRHMNVOnOi_aQK8w,Cbstvdinsideedition,insideedition,@insideedition,Inside Edition,2012-10-09,news,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"28,403.00","11,300,000.00","20,206,239,331.00",0.00,0.00,0.00,0.00,0.00,"100,000.00","200,000.00","600,000.00","1,420,000.00","10,761,685.00","25,309,446.00","47,435,587.00","86,469,373.00","183,342,004.00","368,632,098.00","594,331,319.00","1,476,859,977.00","3,277,324,729.00",A,FALSE,FALSE,985.00,283.00,96.00,171.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:09 EST,87,UCu8ZeFhq5JOgM5Rrg0V73Lg,u8ZeFhq5JOgM5Rrg0V73Lg,easyclips9,@easyclips9,EasyClips,2021-07-31,people,MY,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1,157.00","1,510,000.00","2,117,110,601.00","10,000.00","10,000.00","10,000.00","20,000.00","30,000.00","160,000.00","390,000.00","815,000.00","1,275,000.00","2,978,413.00","4,368,409.00","9,961,576.00","17,840,199.00","48,979,381.00","191,905,468.00","452,373,643.00","966,930,079.00","1,782,933,112.00",B+,FALSE,FALSE,"6,842.00","1,151.00","3,689.00",46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:12 EST,86,UCDPM_n1atn2ijUwHd0NNRQw,coldplayvevo,coldplay,@coldplay,Coldplay,2010-01-03,music,GB,United Kingdom,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,357.00,"24,200,000.00","15,901,347,993.00",0.00,0.00,0.00,0.00,"100,000.00","300,000.00","500,000.00","1,000,000.00","2,400,000.00","6,517,223.00","18,476,498.00","42,243,627.00","86,259,467.00","191,570,908.00","382,098,760.00","614,038,775.00","1,154,800,131.00","2,301,028,769.00",A,FALSE,FALSE,896.00,159.00,149.00,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:13 EST,85,UCKy1dAqELo0zrOtPkf0eTMw,Ignentertainment,ign,@ign,IGN,2006-09-19,entertainment,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"152,080.00","17,100,000.00","15,134,669,147.00",0.00,0.00,0.00,0.00,"100,000.00","100,000.00","200,000.00","400,000.00","900,000.00",0.00,"9,534,777.00","31,331,510.00","55,314,061.00","111,541,758.00","226,757,847.00","369,048,128.00","783,444,647.00","1,638,235,333.00",A-,FALSE,FALSE,"2,204.00",225.00,170.00,118.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:20 EST,84,UC5BMQOsAB8hKUyHu9KI6yig,kbsworld,kbsworldtv,@kbsworldtv,KBS WORLD TV,2007-01-06,entertainment,KR,Korea,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"60,508.00","18,500,000.00","14,338,427,899.00",0.00,"100,000.00","100,000.00","100,000.00","100,000.00","200,000.00","200,000.00","600,000.00","1,300,000.00","6,488,513.00","9,499,104.00","23,723,817.00","27,938,634.00","81,744,794.00","179,687,106.00","280,006,592.00","661,090,822.00","1,416,685,545.00",A-,FALSE,FALSE,"3,257.00",212.00,188.00,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:21 EST,83,UCIE6_c6qPrHzuVRssQ5B0lQ,Pentatonixvevo,,@pentatonixvevo,PentatonixVEVO,2011-12-21,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,117.00,"80,800.00","3,624,957,681.00",100.00,300.00,700.00,"1,200.00","2,000.00","3,000.00","3,700.00","5,600.00","11,500.00","1,729,100.00","4,721,274.00","11,275,413.00","19,817,142.00","33,192,282.00","49,167,881.00","64,495,600.00","97,194,135.00","879,034,897.00",B+,FALSE,FALSE,"11,937.00","2,529.00","1,758.00","2,116.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:24 EST,82,UCNIFiHaLZkYASaWDdkC1njg,aetv,叉鸡,@aetv,A&E,2006-09-20,entertainment,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"8,760.00","9,060,000.00","6,021,417,033.00",0.00,"10,000.00","20,000.00","40,000.00","110,000.00","190,000.00","270,000.00","650,000.00","1,490,000.00",0.00,"6,443,255.00","18,774,583.00","-49,338,949.00","-66,271,736.00","-4,425,476.00","55,514,723.00","363,230,121.00","1,051,163,831.00",B-,FALSE,FALSE,"945,394.00",386.00,826.00,242.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:25 EST,81,UChzn43FSMt_2TR97COECjRw,camorglaw,,@camorglaw,Upin & Ipin,2007-05-30,entertainment,ID,Indonesia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,752.00,"9,170,000.00","3,781,516,499.00",0.00,"10,000.00","20,000.00","40,000.00","70,000.00","120,000.00","150,000.00","640,000.00","2,930,000.00",0.00,"3,575,183.00","9,229,844.00","171,089,705.00","41,335,537.00","72,556,715.00","103,349,854.00","404,929,701.00","1,549,781,176.00",B+,FALSE,FALSE,"8,146.00",376.00,"1,657.00",53.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:26 EST,80,UCa1wy0BrGFnKfqgfPTrPt8A,a1wy0BrGFnKfqgfPTrPt8A,lhmaake,@lhmaake,LHMAAKE,2021-01-07,comedy,MA,Morocco,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2,917.00","2,020,000.00","2,445,619,543.00","10,000.00","20,000.00","70,000.00","140,000.00","370,000.00","940,000.00","1,165,000.00","1,222,000.00","1,757,000.00","11,548,226.00","49,278,870.00","96,662,407.00","193,072,111.00","525,751,226.00","1,241,084,344.00","1,528,951,291.00","1,648,456,000.00","2,252,253,027.00",A,FALSE,FALSE,140.00,"1,099.00","3,077.00",70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:29 EST,79,UCVrEHNmwOcTM85daIG6PSVg,VrEHNmwOcTM85daIG6PSVg,,@andyyjiang,Andy Jiang,2012-09-19,education,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,941.00,"1,300,000.00","1,365,667,084.00",0.00,0.00,"10,000.00","30,000.00","70,000.00","180,000.00","290,000.00","501,000.00","1,106,000.00",0.00,"4,553,132.00","18,676,792.00","39,281,280.00","79,477,018.00","180,000,211.00","305,647,085.00","540,309,655.00","1,235,563,452.00",A-,FALSE,FALSE,"3,394.00","1,175.00","6,425.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:30 EST,78,UCRx3mKNUdl8QE06nEug7p6Q,Rx3mKNUdl8QE06nEug7p6Q,billionsurprisetoysnurseryrhymes,@billionsurprisetoys,BillionSurpriseToys - English Kids Songs & Cartoon,2013-10-25,entertainment,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,707.00,"48,000,000.00","8,978,575,532.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","500,000.00","700,000.00","17,100,000.00","18,400,000.00","13,137,699.00","26,431,067.00","53,785,310.00","101,595,890.00","141,193,198.00","217,136,643.00","353,024,898.00","461,631,093.00","675,075,164.00",A-,FALSE,FALSE,"1,708.00",42.00,425.00,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:35 EST,77,UCKl0tA90oEArasOGzp8I41g,Kl0tA90oEArasOGzp8I41g,tonytv1994,@tonytv94,TonyTV,2016-07-04,people,VN,Vietnam,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,572.00,"8,590,000.00","7,301,760,148.00","10,000.00","10,000.00","30,000.00","50,000.00","90,000.00","190,000.00","250,000.00","500,000.00","1,360,000.00","3,285,735.00","10,749,976.00","28,569,322.00","58,544,638.00","117,765,057.00","252,356,506.00","294,177,136.00","673,053,608.00","1,556,658,238.00",A-,FALSE,FALSE,"1,961.00",431.00,600.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:36 EST,76,UCke6I9N4KfC968-yRcd5YRg,SSundee,,@ssundee,SSundee,2009-11-28,games,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"3,165.00","21,500,000.00","12,622,209,064.00",0.00,0.00,0.00,"100,000.00","100,000.00","200,000.00","400,000.00","800,000.00","1,900,000.00","4,219,137.00","8,001,373.00","30,528,988.00","59,081,896.00","135,999,665.00","284,245,065.00","448,374,628.00","941,605,591.00","2,142,491,621.00",A-,FALSE,FALSE,"1,480.00",183.00,248.00,81.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:39 EST,75,UC63mNFJR8EAb8wAIJwoCmTA,63mNFJR8EAb8wAIJwoCmTA,5minutecraftsfamily,@5minutecraftsfamily,5-Minute Crafts FAMILY,2018-12-13,howto,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"3,702.00","15,300,000.00","5,769,289,010.00",0.00,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","200,000.00","500,000.00","1,300,000.00",0.00,"6,580,389.00","19,554,865.00","27,073,215.00","55,051,330.00","155,090,368.00","262,596,604.00","529,036,210.00","1,343,772,220.00",B+,FALSE,FALSE,"6,299.00",243.00,888.00,133.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:42 EST,74,UCDloohi99BTt-vEDDVqiuPw,Bolofofosoficial,bolofofosoficial,@bolofofos,Bolofofos,2014-10-20,music,BR,Brazil,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,40.00,"7,740,000.00","5,563,394,998.00","10,000.00","30,000.00","60,000.00","120,000.00","280,000.00","520,000.00","770,000.00","1,600,000.00","3,170,000.00","10,544,556.00","30,417,155.00","69,267,703.00","138,349,672.00","308,084,168.00","620,222,046.00","933,617,923.00","1,859,331,452.00","3,105,340,480.00",A,FALSE,FALSE,357.00,516.00,948.00,118.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:45 EST,73,UCURSfY00AASuqKxT-V2Gi1g,adisebabatv,adisebabatv,@sevimli.dostlar,Sevimli Dostlar,2013-06-27,education,TR,Turkey,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,633.00,"7,710,000.00","7,839,581,086.00","10,000.00","10,000.00","30,000.00","50,000.00","110,000.00","200,000.00","270,000.00","490,000.00","1,180,000.00","4,883,881.00","14,456,428.00","33,354,542.00","72,013,784.00","143,723,710.00","277,142,932.00","406,294,157.00","694,486,655.00","1,787,314,133.00",A-,FALSE,TRUE,"1,448.00",518.00,528.00,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:47 EST,72,UCFWsjsN53Sqvg2pWhSFmWBQ,grammygoldofficia,grammygoldofficial,@grammygoldofficial,GRAMMY GOLD OFFICIAL,2014-01-15,music,TH,Thailand,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"5,870.00","17,700,000.00","18,790,079,061.00",0.00,0.00,"100,000.00","100,000.00","200,000.00","300,000.00","400,000.00","800,000.00","1,500,000.00","7,475,457.00","22,301,115.00","54,124,876.00","98,334,655.00","208,615,416.00","431,344,735.00","619,640,025.00","1,174,474,908.00","2,319,184,913.00",A,FALSE,FALSE,728.00,219.00,119.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:51 EST,71,UCzkOp0ueqFF0yrwpimkjC9Q,zkOp0ueqFF0yrwpimkjC9Q,horchatasoto,@horchatasoto,Horchata Soto,2014-03-04,comedy,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,446.00,"2,330,000.00","1,576,848,900.00",0.00,"10,000.00","20,000.00","50,000.00","100,000.00","210,000.00","340,000.00","880,000.00","2,259,600.00","2,262,413.00","8,238,423.00","17,711,750.00","50,255,555.00","112,487,530.00","223,262,209.00","324,835,872.00","723,481,315.00","1,551,561,029.00",A-,FALSE,FALSE,"2,134.00","1,065.00","5,360.00",824.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:54 EST,70,UCVxR8M2OeHf4BdKzzzpz83A,VxR8M2OeHf4BdKzzzpz83A,sakshammagic,@sakshammagic,Saksham magic,2015-02-08,film,AU,Australia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1,786.00","4,950,000.00","5,016,086,644.00",0.00,0.00,0.00,"10,000.00","20,000.00","60,000.00","150,000.00","540,000.00","1,430,000.00","1,243,262.00","3,704,831.00","9,655,262.00","16,788,149.00","41,237,673.00","123,532,369.00","220,931,796.00","666,266,343.00","1,777,021,424.00",B+,FALSE,FALSE,"7,472.00",796.00,"1,097.00",39.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 23:02:58 EST,69,UCPFRFJLCq0GB6d27V26Hpwg,PFRFJLCq0GB6d27V26Hpwg,,@genuinewords3969,Genuine Words,2021-07-25,comedy,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.00,"145,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"-1,000.00","-1,000.00","-2,000.00","121,700.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-3,555.00","-43,802,254.00",B-,FALSE,FALSE,"781,353.00","2,147.00","3,758,603.00","1,683.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
