expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry
01/08/2023 22:21:26 EST,501,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast6000,,@mrbeast,MrBeast,40959,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,732,117000000,19433298430,1000000,1000000,2000000,4000000,7000000,12000000,13000000,20200000,32900000,0,124366904,294971557,524871024,1022559682,1780718680,2076254520,3352113225,5555511118,A+,TRUE,FALSE,32,6,110,2
01/08/2023 22:21:27 EST,500,UCfIpFdLEnTfkXjcwsiO4dAA,fIpFdLEnTfkXjcwsiO4dAA,vijaykumarvinervlogs,@vijaykumarvinervlogs,Vijay Kumar Viner Vlogs,43546,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1021,10100000,6826167220,0,0,0,0,100000,340000,490000,2400000,7520000,5175189,9817510,16879049,28331974,62670558,176715909,270544040,1172365789,4981845632,B+,FALSE,FALSE,5370,296,684,135
01/08/2023 22:21:31 EST,499,UCLdfTpBoh9G_DI3OURnIFOQ,blur,blur,@blur,Blur,38620,music,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,157,353000,462616146,1000,1000,2000,3000,8000,14000,20000,40000,90000,114268,456963,1151052,2400875,5485696,10454663,15480371,29117887,317290743,B,FALSE,FALSE,69055,1895,22467,1631
01/08/2023 22:21:34 EST,498,UChK6a3Ro3po3fUfAm3_MyUQ,DiabolikFLARE,josephsim,@jojosim,Jojo Sim,41302,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1283,7120000,8798846780,10000,50000,130000,260000,610000,970000,1400000,2230000,4350000,20282511,70865216,187888287,380327246,847720437,1393620654,1936277050,2979029686,5837572702,A+,FALSE,FALSE,43,582,444,373
01/08/2023 22:21:37 EST,497,UCAatjI5Yc8o7WZcHDbNw7eA,AatjI5Yc8o7WZcHDbNw7eA,theminiatureranch,@itscamcasey,Cam Casey,42904,people,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2412,6390000,7348655633,0,10000,30000,40000,100000,200000,290000,960000,3450000,4550845,13692544,33511010,55688544,140616192,316612045,420772872,1106521401,3616829392,A-,FALSE,FALSE,1283,651,593,427
01/08/2023 22:21:39 EST,496,UCCNaMMlI3cOc7yFg52riTqg,CNaMMlI3cOc7yFg52riTqg,juliusdein,@juliusdein,Julius Dein,41968,entertainment,GB,United Kingdom,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,780,8070000,888918319,10000,10000,30000,50000,40000,30000,20000,190000,2160000,2167026,9295430,19440646,38249040,48156021,58511839,70786385,-1050181676,-4691884522,B+,FALSE,FALSE,7897,482,10807,70
01/08/2023 22:21:44 EST,495,UC4NALVCmcmL5ntpV0thoH6w,LooLooKids,loolookids,@loolookids,LooLoo Kids - Nursery Rhymes and Children's Songs,41856,music,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,590,51600000,30407438236,0,0,100000,100000,400000,1000000,1400000,2300000,4600000,9681527,29321998,70521786,139554358,307634252,680455714,1050450617,1848282882,4288519294,A,FALSE,TRUE,351,39,28,14
01/08/2023 22:21:49 EST,494,UCf2-GdOkxwOj3sEQkarAviw,etvbanglaindia,colorsbangla,@colorsbangla,Colors Bangla,40343,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38993,8220000,4176160627,10000,20000,40000,80000,160000,190000,320000,860000,2140000,0,15630624,30577908,69268964,148790653,195702142,333532959,821156083,3296126426,A-,FALSE,FALSE,1380,468,1447,210
01/08/2023 22:21:56 EST,493,UCY3LxYWm7CMkcQbwW2nFXAA,Y3LxYWm7CMkcQbwW2nFXAA,mahendrking,@mahendrking,MahendrKing,44022,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,507,2560000,3751202461,0,10000,10000,20000,30000,60000,100000,370000,1648000,0,6083235,17918460,26477083,44714285,84282784,146776029,564332277,2646489819,B+,FALSE,FALSE,8499,1040,1681,664
01/08/2023 22:21:59 EST,492,UCu59yAFE8fM0sVNTipR4edw,MashaBearEN,mashabearen,@mashabearen,Masha and The Bear,41899,film,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1011,37500000,21192932502,0,100000,200000,300000,800000,1400000,1900000,3500000,6900000,27911706,42262548,103520804,214943320,455441121,907955142,1323328199,2613509006,5151554370,A,FALSE,TRUE,171,76,85,25
01/08/2023 22:22:01 EST,491,UCWoKYIZCkc1YPO7SqJlJH6w,WoKYIZCkc1YPO7SqJlJH6w,,@mybabyplay2759,My Baby play,44324,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12682,3590000,6998943606,0,10000,10000,20000,130000,280000,480000,2590000,2590000,6768255,19098790,26052085,48591049,270370239,554618029,992684831,2013467955,3789193368,A,FALSE,FALSE,443,938,656,697
01/08/2023 22:22:02 EST,490,UCR5wZcXtOUka8jTA57flzMg,netdmuzikk,netdmuzik,@netdmuzik,netd müzik,41662,music,TR,Turkey,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,21769,23300000,52712661161,0,0,0,0,100000,200000,300000,800000,1900000,32019127,62868879,112719263,222402983,466948317,972072362,1504574327,2967626949,6060137251,A,FALSE,FALSE,179,166,12,1
01/08/2023 22:22:03 EST,489,UC6VAIqNQBc7ggiqvsOHOBqw,6VAIqNQBc7ggiqvsOHOBqw,nichlmao123,@nichlmao123,NichLmao,43368,people,,Unspecified,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,684,19100000,10368581285,100000,100000,300000,500000,900000,2100000,3800000,8600000,15340000,20927440,61277064,148950397,269548839,616005890,1279962435,2168603909,4667625222,8508167401,A,FALSE,FALSE,106,206,334,
01/08/2023 22:22:05 EST,488,UCyXZrRosK9huCQkWYyDrHGg,DWAbrazil,dreamworkstvemportuguês,@dreamworkstvemportugues,DreamWorksTV em Português,41611,film,,Unspecified,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,383,1330000,625438078,0,0,10000,10000,30000,60000,90000,180000,352000,0,800746,1946287,36821,-37288373,-23211317,-13592944,20263718,264023799,B-,FALSE,TRUE,944638,1171,16213,
01/08/2023 22:22:06 EST,487,UCCLVg6BI7NxDIp6GFKfFGFw,CLVg6BI7NxDIp6GFKfFGFw,5minutecraftsrecycle,@5minutecraftsrecycle,5-Minute Crafts Recycle,43623,howto,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3123,14100000,8178831992,0,0,0,100000,100000,300000,500000,1100000,3700000,3890799,11414840,28215984,55421415,139947137,293271745,481122871,1031596408,3134296746,A-,FALSE,FALSE,1326,255,494,144
01/08/2023 22:22:08 EST,486,UC0avk6i7f9ZYFfORXMgZxlA,N1Noobtubers,twinsfromrussiarevega,@twinsfromrussiarevega,웃웃TwinsFromRussia,40679,people,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4913,12200000,8525651970,0,0,0,0,100000,200000,500000,1800000,5070000,4218562,8756880,21547973,47544615,106752741,270905969,489564005,1164593278,3284771518,A-,FALSE,FALSE,2162,274,465,162
01/08/2023 22:22:12 EST,485,UCYQo8CdhXD22qfwUBUw591Q,ElcanaldePlimPlim,elcanaldeplimplim,@elcanaldeplimplim,El Payaso Plim Plim,41565,music,AR,Argentina,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1068,15500000,13966903862,0,0,0,100000,200000,400000,700000,1500000,3500000,11518287,31993791,66037291,135013617,304839812,646664950,1016990622,2120087786,4596841652,A,FALSE,TRUE,387,241,195,11
01/08/2023 22:22:14 EST,484,UCsA_vkmuyIRlYYXeJueyIJQ,ntvru,ntvru,@,НТВ,39671,news,RU,Russian Federation,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,14900000,439098,0,0,0,0,0,-100000,100000,1000000,2500000,0,0,74,257,7697,27234,-17478267711,-16017916118,-13722779506,B-,FALSE,FALSE,772870,244,3271041,8
01/08/2023 22:22:19 EST,483,UCLkAepWjdylmXSltofFvsYQ,bangtantv,bangtan_tv,@bts,BANGTANTV,41260,music,KR,Korea,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1880,72400000,18768686877,100000,100000,200000,400000,800000,1400000,1800000,5000000,10800000,22186956,40545955,91545204,197668263,409261826,699742577,941426010,2270138065,4630953067,A,FALSE,FALSE,225,19,120,2
01/08/2023 22:22:23 EST,482,UCHREPLGjsPw9dHstKOEkUkQ,HREPLGjsPw9dHstKOEkUkQ,,@kevinkaez,Kevin Kaez,41272,film,ID,Indonesia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1237,2520000,2469978158,10000,30000,70000,100000,140000,240000,370000,900000,,8361930,24950020,51634058,79716192,136836090,246353937,368628940,922680309,,A-,FALSE,FALSE,1682,1048,3013,286
01/08/2023 22:22:25 EST,481,UCqDhdRgJNSn39tXPxycZHzw,qDhdRgJNSn39tXPxycZHzw,,@user-lp1hy3ti4z,Kudo Toys Family,43278,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241,2090000,467089651,0,0,0,0,0,0,-10000,-20000,1599000,61,138,362,714,1678,3952,6313,17363,380911351,B-,FALSE,TRUE,779718,1089,22225,847
01/08/2023 22:22:30 EST,480,UCpB959t8iPrxQWj7G6n0ctQ,sssniperwolf,sssniperwolf,@sssniperwolf,SSSniperWolf,41294,entertainment,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3178,33000000,21933330199,0,0,0,0,100000,200000,300000,1100000,2600000,5511315,16026277,43486140,90059322,235418546,536455254,853119912,2425337318,5218200759,A,FALSE,FALSE,623,100,77,34
01/08/2023 22:22:32 EST,479,UCqjP5TCnGhgJpLmndJhoJwg,qjP5TCnGhgJpLmndJhoJwg,atomicfirerecords,@atomicfirerecords,Atomic Fire Records,44495,music,DE,Germany,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236,45300,236296587,100,200,600,1000,2000,4100,6000,13400,41920,58550,167785,472893,904355,1865511,3699298,5417503,11041085,235891079,B,FALSE,FALSE,165663,3192,45351,1503
01/08/2023 22:22:34 EST,478,UCyfkoMQeJOoEt3ZhY3PI6Uw,KapilComedyNights,colorsrishtey1,@colorsrishtey1,Colors Rishtey,41606,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,17234,12500000,10346419644,0,0,100000,100000,300000,600000,900000,2000000,4200000,9091174,27491003,74907884,136263933,313492724,646540672,1020618053,2204085028,4760722333,A,FALSE,FALSE,330,271,332,112
01/08/2023 22:22:35 EST,477,UCwfEOn0O1DWcyTgzVVu28ig,mariliamendoncareal,mariliamendoncareal,@mariliamendoncareal,Marília Mendonça,41407,music,BR,Brazil,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,120,25300000,17274967762,0,0,0,0,100000,200000,300000,700000,1800000,7109283,14484129,39183403,77619664,186169007,390299290,574229880,1190997848,2741435411,A,FALSE,FALSE,884,150,128,11
01/08/2023 22:22:36 EST,476,UCppHT7SZKKvar4Oc9J4oljQ,zeetv,,@zeetv,Zee TV,38697,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,76939,64800000,29626454587,0,0,100000,200000,600000,1100000,1400000,2300000,4400000,27596554,97657812,217940033,353192043,749433137,11635114311,12111504957,13164679075,15262138536,A,FALSE,FALSE,72,23,31,6
01/08/2023 22:22:37 EST,475,UC3gNmTGu-TTbFPpfSs5kNkg,MOVIECLIPS,movieclips,@movieclips,Movieclips,38835,film,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,39763,58300000,59500252235,0,0,0,100000,200000,400000,500000,1200000,3000000,3213645,34221628,79108721,93469511,83971628,331842401,379863797,1383530872,4238628683,A-,FALSE,FALSE,3080,27,9,10
01/08/2023 22:22:40 EST,474,UCHa-hWHrTt4hqh-WiHry3Lw,EvanTubeHD,evantube,@evantube,EvanTubeHD,40807,entertainment,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,894,7030000,4520884241,0,0,0,0,0,0,-10000,-20000,-20000,0,157810,633440,1235858,2597588,5354203,7848876,22490085,51268241,B,FALSE,FALSE,129250,586,1285,376
01/08/2023 22:22:42 EST,473,UCYheL7Iu5hO5Mu05I3nVeLQ,YheL7Iu5hO5Mu05I3nVeLQ,,@balveer-beats4410,Balveer - Beats,44259,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,372000,18517,0,0,0,0,-1000,-2000,-3000,-6000,,0,10,18,36,79,180,298,1664,,B-,FALSE,FALSE,781278,1873,3740095,1452
01/08/2023 22:22:45 EST,472,UCBnZ16ahKA2DZ_T5W0FPUXg,thechuchutv,chuchutv,@chuchutv,ChuChu TV Nursery Rhymes & Kids Songs,41314,education,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,524,60200000,41258943608,100000,100000,200000,300000,500000,1200000,1800000,3500000,7300000,12227004,37725251,90167958,181277269,426138104,903638578,1425598366,2887259057,6105797150,A,FALSE,TRUE,206,25,17,8
01/08/2023 22:22:46 EST,471,UCJrDMFOdv1I2k8n9oK_V21w,tipsmusic,tipsofficial,@tipsofficial,Tips Official,39224,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4027,55400000,29994376954,0,0,100000,300000,700000,1200000,1800000,3800000,7700000,24372282,64394564,146756983,286759747,608785901,1042127044,1725070090,3080645446,6019323959,A,FALSE,FALSE,115,31,29,11
01/08/2023 22:22:47 EST,470,UCEnqwW6f7bYidXHAI13hhMA,EnqwW6f7bYidXHAI13hhMA,jakefellman,@jakefellman,Jake Fellman,41195,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,411,14200000,10819803918,0,0,0,0,100000,200000,500000,1300000,4690000,0,8464524,25141715,51845011,133196250,271863544,488020442,1224986550,3543857858,A-,FALSE,FALSE,1565,254,311,143
01/08/2023 22:22:53 EST,469,UC3MLnJtqc_phABBriLRhtgQ,SonyMusicIndiaVEVO,,@sonymusicindiavevo,SonyMusicIndiaVEVO,40058,music,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3355,44300000,25426846244,0,100000,100000,200000,400000,700000,1100000,2300000,5000000,0,22239152,77686240,142465486,325294468,684617030,1035051130,2103327485,4238148087,A,FALSE,FALSE,320,50,52,18
01/08/2023 22:22:57 EST,468,UCIhJOWBJywuJKeF61CWCrMw,IhJOWBJywuJKeF61CWCrMw,,@nomanofficial786,Noman Official,43766,film,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,422,10900000,4588163674,0,100000,200000,300000,600000,1020000,1840000,4250000,8690000,0,14539063,42138828,85856746,162848113,343358965,637731783,1326005515,3443810323,A-,FALSE,FALSE,1128,288,1265,128
01/08/2023 22:23:00 EST,467,UCZLOlM5df0CXW9bP5MAeE7A,ZLOlM5df0CXW9bP5MAeE7A,chetanmongavlogs,@chetanmongavlogs,Chetan Monga Vlogs,41868,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,774,10300000,7536316905,100000,200000,300000,590000,1140000,2170000,3250000,5100000,8590000,32624285,62746200,120003644,236426677,560233461,1100561735,1578974335,2939484032,6180409700,A,FALSE,FALSE,141,296,571,135
01/08/2023 22:23:02 EST,466,UCsgy7HHlnPbgX417Ik6Mc2A,sgy7HHlnPbgX417Ik6Mc2A,adharvcousinsjourneya,@adharvcousinsjourneya,ADHARV & COUSINS JOURNEY,44166,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,610,3880000,4110830453,10000,30000,60000,120000,270000,570000,900000,2030000,3671000,6954143,21600465,42946215,95883909,250854706,583600929,950046072,2147540632,3964913032,A,FALSE,FALSE,538,910,1492,535
01/08/2023 22:23:03 EST,465,UCw7xjxzbMwgBSmbeYwqYRMg,Sonypalindia,,@sonypalindia,Sony PAL,41768,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,20925,34500000,25266421318,0,0,100000,200000,400000,900000,1300000,2700000,5800000,29848320,44246377,99876750,194034759,437556635,902718485,1306974933,2621422467,5396167189,A,FALSE,FALSE,201,91,53,24
01/08/2023 22:23:04 EST,464,UCFXZBGS7J0IDINQc8xtMqCg,FXZBGS7J0IDINQc8xtMqCg,,@scottsreality,scottsreality,44308,entertainment,NL,The Netherlands,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1111,5580000,8647363177,10000,30000,70000,110000,190000,400000,690000,1940000,4280000,33491542,68704187,143858595,234860353,421520464,916446674,1504490255,3676252746,7019490974,A,FALSE,FALSE,240,736,456,12
01/08/2023 22:23:09 EST,463,UCZrBQSMI1mme3xGHl6hqfNQ,ZrBQSMI1mme3xGHl6hqfNQ,gauravaroravlogs,@gauravaroravlogs,Gaurav arora Vlogs,42319,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1186,4100000,4390358968,0,0,0,10000,30000,80000,120000,500000,2050000,2665404,3554299,5659845,10170452,26949846,59964043,92397960,265106425,1868563383,B+,FALSE,FALSE,15193,884,1353,512
01/08/2023 22:23:10 EST,462,UChCzgooY2zFIeHHRyPDGFug,hCzgooY2zFIeHHRyPDGFug,splendidcool,@ladavid,LADavid 大衛說,44389,howto,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,295,2050000,1929543210,0,10000,10000,20000,60000,120000,220000,550000,1672000,4900534,12791134,15922748,24700544,56093205,110176597,187184618,449826402,1525088559,B+,FALSE,FALSE,6282,1095,4173,853
01/08/2023 22:23:14 EST,461,UCNBTflmnht6ZMRNCDNilw9g,NBTflmnht6ZMRNCDNilw9g,zutigang,@zutigang,ZutiGang,44260,people,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1013,10500000,11582466405,0,0,100000,200000,400000,880000,1520000,3420000,6610000,23302660,71508227,171392790,288015187,471056168,959801703,1629574159,3598542491,6606301816,A,FALSE,FALSE,199,292,286,
01/08/2023 22:23:20 EST,460,UCAOtE1V7Ots4DjM8JLlrYgg,Theofficialpeppa,peppa_pig,@peppapigofficial,Peppa Pig - Official Channel,41556,education,GB,United Kingdom,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2485,29500000,21564350712,0,0,100000,200000,400000,900000,1100000,1900000,3500000,15583005,30131209,51498214,115036741,237896700,565140530,277843653,1056319510,2581239413,A,FALSE,TRUE,561,125,80,5
01/08/2023 22:23:21 EST,459,UCP6uH_XlsxrXwZQ4DlqbqPg,filmigaane,filmigaane,@filmigaane,Shemaroo Filmi Gaane,40340,music,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8353,63000000,29623509768,0,100000,100000,200000,400000,800000,1200000,2600000,5900000,0,18093075,54950565,118974637,155536333,435196742,1045640335,1322798465,3713259182,A-,FALSE,FALSE,1187,24,30,7
01/08/2023 22:23:22 EST,458,UCBnxEdpoZwstJqC1yZpOjRA,BnxEdpoZwstJqC1yZpOjRA,suntv,@suntv,Sun TV,42426,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,41848,20100000,16341775296,0,0,0,100000,300000,600000,1000000,2100000,5400000,42090405,61330201,156734514,338699513,664135708,1332135810,1997635956,3906329762,7630487325,A,FALSE,FALSE,87,195,143,60
01/08/2023 22:23:23 EST,457,UCK5Q72Uyo73uRPk8PmM2A3w,K5Q72Uyo73uRPk8PmM2A3w,genevievesplayhouse,@genevievesplayhouse,Genevieve's Playhouse - Learning Videos for Kids,42375,film,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,588,29600000,21182622625,100000,100000,300000,500000,1100000,1700000,2400000,3900000,7300000,22821407,66186957,187602263,328955368,705893505,1315419628,1918782054,3460278100,6971373734,A,FALSE,TRUE,76,125,88,46
01/08/2023 22:23:26 EST,456,UCuwJoiGWRxPYStBp0l0WuZw,uwJoiGWRxPYStBp0l0WuZw,,@lukedavidson81,Luke Davidson,40917,entertainment,CA,Canada,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,708,9360000,7131203211,10000,20000,30000,70000,220000,500000,790000,2260000,6090000,11288118,27833397,51082595,122191948,292920701,555836150,841608496,2123294579,4952506792,A,FALSE,FALSE,384,358,634,20
01/08/2023 22:23:27 EST,455,UC48h7Dst_hX82HxOf3xJw_w,tv3official,ch3thailand,@ch3thailand,Ch3Thailand,41788,entertainment,TH,Thailand,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,72937,32400000,20736699419,0,0,0,100000,200000,300000,500000,1200000,2400000,16495120,33229638,69874226,129663994,257035847,-157915542,106861089,827912341,-1916388425,A,FALSE,FALSE,519,103,91,3
01/08/2023 22:23:30 EST,454,UChyxcU01VI1mzGOitGttCHg,hyxcU01VI1mzGOitGttCHg,,@millistar,Milli Star,43922,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,664,4120000,5074788729,10000,30000,50000,90000,180000,300000,490000,1450000,2820000,0,18407502,42289642,86405477,195290171,381482756,687300896,1745352276,4080849425,A,FALSE,FALSE,925,884,1080,645
01/08/2023 22:23:31 EST,453,UCNLLgtPIKew9vHNVAQmdVGQ,NLLgtPIKew9vHNVAQmdVGQ,,@vendyyaduwanshi,VENDY YADUWANSHI,43967,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,716,9900000,7340949767,10000,30000,90000,150000,300000,580000,940000,2620000,6700000,13577348,27277068,53636240,89578024,172025001,296377032,514684030,1474744536,4367111474,A-,FALSE,FALSE,1081,311,597,142
01/08/2023 22:23:34 EST,452,UCVEDZVtA5NUtjxSXHjtvkag,VEDZVtA5NUtjxSXHjtvkag,,@kidibli,Kinder Spielzeug Kanal,42272,entertainment,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,801,20300000,10039167600,100000,100000,100000,200000,400000,600000,800000,1600000,4000000,4144104,11986541,29474290,68477823,145117059,282514514,435092047,936617779,2370591552,A-,FALSE,TRUE,1387,194,359,92
01/08/2023 22:23:36 EST,451,UCAhmV5YafKX9UtmYfVhEEUA,AhmV5YafKX9UtmYfVhEEUA,ospen4iki,@ospen4iki,Ospen4iki,41778,entertainment,LV,Latvia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,938,3680000,4585413722,10000,10000,20000,40000,80000,190000,350000,750000,1670000,0,8546468,27899162,56553116,134358153,351365162,560940885,1092572852,2379378396,A-,FALSE,FALSE,1504,929,1261,7
01/08/2023 22:23:38 EST,450,UChRxX4MeUrP3I5sRKx8BDcQ,hRxX4MeUrP3I5sRKx8BDcQ,sultanfayzo,@sultanfayzo,sultan fayzo,42026,entertainment,TR,Turkey,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,906,2040000,2434785612,0,0,10000,30000,80000,220000,280000,540000,1417000,4084064,10788975,26995532,47136870,126202844,294428858,368960265,679731824,1721339009,A-,FALSE,FALSE,1784,1095,3055,153
01/08/2023 22:23:39 EST,449,UCsZRXd96Az0TBhl0KpuH2Wg,sZRXd96Az0TBhl0KpuH2Wg,,@edwardwilson3770,Edward Wilson,44410,howto,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,423000,207942,0,0,0,0,-1000,-2000,-3000,-6000,,64951,131019,158202,174394,198100,201144,-181669557,-181536938,,B-,FALSE,FALSE,685608,1818,3653018,1555
01/08/2023 22:23:40 EST,448,UCLkzeTxraAsTNBPNxLsUT4w,IMAGEMVIVARIO,,@imagemvivario,IMAGEMVIVARIO,40345,entertainment,BR,Brazil,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,116,506000,183887518,0,0,0,0,0,0,0,4000,,13169,23505,48103,77945,133918,255780,409150,1375394,,B-,FALSE,FALSE,658042,1731,58208,1078
01/08/2023 22:23:42 EST,447,UCGneD6jGryp7fJxKza1sFuA,GneD6jGryp7fJxKza1sFuA,,@ibrahimelhidir,IBRAHIM ELHIDIR,44335,people,TR,Turkey,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,920,6550000,3300816088,20000,50000,120000,300000,820000,1390000,1970000,4230000,,15128860,28607350,47977208,117844041,309137223,544235802,788935794,1612760203,,A,FALSE,FALSE,346,639,2021,19
01/08/2023 22:23:43 EST,446,UCaayLD9i5x4MmIoVZxXSv_g,tseriesbhakti,tseriesbhaktisagar,@tseriesbhaktisagar,T-Series Bhakti Sagar,40587,music,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24644,56400000,26428615764,0,0,100000,300000,600000,1700000,2900000,5400000,9900000,25526274,40272798,92814566,198628083,401513370,985489104,1671525297,3000443882,5631008304,A,FALSE,FALSE,226,29,45,10
